,gameTime,label,position,team,visibility,url_local
227,1 - 09:55,PASS,595160,away,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
228,1 - 09:55,DRIVE,595800,away,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
229,1 - 09:56,PASS,596640,away,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
230,1 - 09:57,PASS,597280,away,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
231,1 - 10:01,DRIVE,601400,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
232,1 - 10:02,PASS,602400,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
233,1 - 10:03,DRIVE,603840,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
234,1 - 10:04,PASS,604840,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
235,1 - 10:06,DRIVE,606040,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
236,1 - 10:08,PASS,608880,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
237,1 - 10:11,DRIVE,611000,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
238,1 - 10:14,PASS,614680,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
239,1 - 10:15,DRIVE,615480,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
240,1 - 10:16,PASS,616440,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
241,1 - 10:16,DRIVE,616960,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
242,1 - 10:18,PASS,618160,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
243,1 - 10:18,DRIVE,618880,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
244,1 - 10:20,PASS,620480,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
245,1 - 10:21,PASS,621440,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
246,1 - 10:23,DRIVE,623760,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
247,1 - 10:25,CROSS,625840,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
248,1 - 10:27,HEADER,627840,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
249,1 - 10:31,PASS,631960,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
250,1 - 10:32,DRIVE,632640,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
251,1 - 10:35,DRIVE,635800,away,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
252,1 - 10:36,HIGH PASS,636840,away,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
253,1 - 10:39,DRIVE,639120,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
254,1 - 10:39,PASS,639880,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
255,1 - 10:42,OUT,642760,away,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
256,1 - 11:09,THROW IN,669600,away,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
257,1 - 11:11,HEADER,671600,away,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
258,1 - 11:13,OUT,673840,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
259,1 - 11:26,THROW IN,686880,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
260,1 - 11:27,DRIVE,687640,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
261,1 - 11:30,PASS,690240,away,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
262,1 - 11:31,PASS,691920,away,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
263,1 - 11:32,PASS,692440,away,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
264,1 - 11:33,DRIVE,693440,away,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
265,1 - 11:34,PASS,694400,away,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
266,1 - 11:35,DRIVE,695440,away,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
267,1 - 11:40,PASS,700120,away,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
268,1 - 11:41,DRIVE,701080,away,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
269,1 - 11:43,CROSS,703520,away,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
270,1 - 11:44,BALL PLAYER BLOCK,704640,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
271,1 - 11:48,HEADER,708760,away,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
272,1 - 11:51,HIGH PASS,711600,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
273,1 - 11:58,DRIVE,718640,away,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
274,1 - 12:02,HIGH PASS,722120,away,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
275,1 - 12:05,HEADER,725760,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
276,1 - 12:07,DRIVE,727560,away,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
277,1 - 12:08,PASS,728720,away,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
278,1 - 12:09,DRIVE,729920,away,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
279,1 - 12:10,PASS,730760,away,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
280,1 - 12:14,PASS,734040,away,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
281,1 - 12:16,DRIVE,736040,away,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
282,1 - 12:24,HIGH PASS,744720,away,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
283,1 - 12:27,HEADER,747240,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
284,1 - 12:29,HEADER,749640,away,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
285,1 - 12:30,DRIVE,750920,away,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
286,1 - 12:32,PASS,752880,away,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
287,1 - 12:34,DRIVE,754040,away,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
288,1 - 12:37,HIGH PASS,757160,away,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
289,1 - 12:41,OUT,761600,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
290,1 - 13:06,THROW IN,786400,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
291,1 - 13:08,PASS,788160,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
292,1 - 13:09,PASS,789520,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
293,1 - 13:09,BALL PLAYER BLOCK,789800,away,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
294,1 - 13:12,PASS,792160,away,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
295,1 - 13:13,DRIVE,793440,away,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
296,1 - 13:16,PASS,796200,away,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
297,1 - 13:17,DRIVE,797200,away,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
298,1 - 13:18,PASS,798360,away,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
299,1 - 13:19,PASS,799480,away,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
300,1 - 13:21,DRIVE,801320,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
301,1 - 13:23,PASS,803360,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
302,1 - 13:24,PASS,804360,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
303,1 - 13:26,DRIVE,806600,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
304,1 - 13:31,PASS,811280,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
305,1 - 13:32,PASS,812040,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
306,1 - 13:33,DRIVE,813200,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
307,1 - 13:34,PASS,814560,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
308,1 - 13:35,DRIVE,815480,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
309,1 - 13:36,PASS,816760,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
310,1 - 13:38,DRIVE,818800,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
311,1 - 13:41,PASS,821600,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
312,1 - 13:42,DRIVE,822320,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
313,1 - 13:43,PASS,823120,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
314,1 - 13:43,PASS,823840,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
315,1 - 13:44,PASS,824680,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
316,1 - 13:45,DRIVE,825960,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
317,1 - 13:47,PASS,827160,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
318,1 - 13:49,DRIVE,829120,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
319,1 - 13:51,PASS,831280,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
320,1 - 13:52,DRIVE,832320,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
321,1 - 13:54,HIGH PASS,834160,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
322,1 - 13:55,HEADER,835920,away,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
323,1 - 13:56,DRIVE,836680,away,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
324,1 - 13:58,PASS,838840,away,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
325,1 - 14:01,DRIVE,841640,away,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
326,1 - 14:16,PASS,856960,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
327,1 - 14:18,DRIVE,858160,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
328,1 - 14:19,PASS,859480,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
329,1 - 14:22,DRIVE,862680,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
330,1 - 14:25,PASS,865320,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
331,1 - 14:26,DRIVE,866520,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
332,1 - 14:27,PASS,867640,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
333,1 - 14:28,DRIVE,868680,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
334,1 - 14:30,PASS,870560,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
335,1 - 14:31,DRIVE,871960,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
336,1 - 14:32,PASS,872840,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
337,1 - 14:34,DRIVE,874080,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
338,1 - 14:37,PASS,877360,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
339,1 - 14:38,DRIVE,878400,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
340,1 - 14:40,PASS,880280,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
341,1 - 14:41,PASS,881080,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
342,1 - 14:43,PASS,883920,away,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
343,1 - 14:44,DRIVE,884040,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
344,1 - 14:49,OUT,889240,away,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
345,1 - 15:19,HIGH PASS,919720,away,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
346,1 - 15:23,PASS,923200,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
347,1 - 15:24,DRIVE,924480,away,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
348,1 - 15:26,DRIVE,926120,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
349,1 - 15:28,PASS,928920,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
350,1 - 15:29,DRIVE,929920,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
351,1 - 15:30,PASS,930720,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
352,1 - 15:31,DRIVE,931960,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
353,1 - 15:34,PASS,934760,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
354,1 - 15:36,DRIVE,936800,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
355,1 - 15:40,PASS,940480,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
356,1 - 15:41,DRIVE,941720,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
357,1 - 15:43,PASS,943400,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
358,1 - 15:44,DRIVE,944680,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
359,1 - 15:48,PASS,948320,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
360,1 - 15:49,DRIVE,949560,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
361,1 - 15:53,PASS,953560,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
362,1 - 15:56,DRIVE,956000,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
363,1 - 15:57,PASS,957720,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
364,1 - 15:59,DRIVE,959240,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
365,1 - 16:01,PASS,961120,away,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
366,1 - 16:02,DRIVE,962240,away,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
367,1 - 16:04,PASS,964080,away,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
368,1 - 16:04,DRIVE,964840,away,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
369,1 - 16:05,PLAYER SUCCESSFUL TACKLE,965960,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
370,1 - 16:07,DRIVE,967400,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
371,1 - 16:08,PASS,968240,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
372,1 - 16:10,PASS,970040,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
373,1 - 16:10,DRIVE,970560,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
374,1 - 16:14,HIGH PASS,974600,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
375,1 - 16:16,HEADER,976720,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
376,1 - 16:19,DRIVE,979280,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
377,1 - 16:20,PASS,980480,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
378,1 - 16:21,PASS,981360,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
379,1 - 16:22,PASS,982840,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
380,1 - 16:23,DRIVE,983880,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
381,1 - 16:24,PASS,984840,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
382,1 - 16:27,DRIVE,987360,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
383,1 - 16:30,PASS,990040,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
384,1 - 16:30,DRIVE,990880,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
385,1 - 16:31,PASS,991680,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
386,1 - 16:54,HIGH PASS,1014240,away,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
387,1 - 16:56,HEADER,1016680,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
388,1 - 16:57,DRIVE,1017960,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
389,1 - 17:01,PASS,1021320,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
390,1 - 17:03,PASS,1023160,away,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
391,1 - 17:05,DRIVE,1025320,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
392,1 - 17:06,PASS,1026800,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
393,1 - 17:07,DRIVE,1027800,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
394,1 - 17:10,PASS,1030640,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
395,1 - 17:11,DRIVE,1031680,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
396,1 - 17:15,CROSS,1035240,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
397,1 - 17:18,OUT,1038720,away,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
398,1 - 17:47,HIGH PASS,1067600,away,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
399,1 - 17:50,HEADER,1070960,home,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
400,1 - 17:52,DRIVE,1072560,away,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
401,1 - 17:53,PASS,1073360,away,visible,england_efl/2019-2020/2019-10-01 - Blackburn Rovers - Nottingham Forest
